#Record,Start hour, Dem,Win,Sol,AirTemp,W6,,,
8194,4096.5,30619.79,1920.66,1949.66,20.6,0.138675812,,,
8195,4097,30615.84,1828.03,1785.16,20.7,0.131987726,,,
8196,4097.5,30531.97,1731.37,1620.67,20.2,0.125008664,,,
8197,4098,30272.27,1695.12,1287.83,19.6,0.122391336,,,
8198,4098.5,29813.76,1654.83,955.01,19.1,0.11948231,,,
8199,4099,29475.13,1586.37,685.22,19.3,0.11453935,,,
8200,4099.5,29126.51,1517.9,415.45,18.1,0.109595668,,,
8201,4100,28931.74,1533.99,232.33,15.8,0.110757401,,,
8202,4100.5,28750.96,1546.05,49.22,15.1,0.111628159,,,
8203,4101,28724.03,1622.53,24.61,13.8,0.117150181,,,
8204,4101.5,27736,1699,0,13.1,0.12267148,,,
8205,4102,26318.38,1783.53,0,13.1,0.128774729,,,
8206,4102.5,24857.79,1864.03,0,12.5,0.134587004,,,
8207,4103,23556.04,1928.42,0,12.5,0.139236101,,,
8208,4103.5,22455.11,1992.81,0,11.6,0.143885199,,,
8209,4104,21820.73,2008.89,0,12.8,0.145046209,,,
8210,4104.5,21510.06,2024.97,0,13.2,0.14620722,,,
8211,4105,21005.56,2109.49,0,13.5,0.152309747,,,
8212,4105.5,20469.09,2194,0,13.6,0.158411552,,,
8213,4106,19999.56,2298.64,0,13.8,0.165966787,,,
8214,4106.5,19792.78,2403.28,0,13.9,0.173522022,,,
8215,4107,19306.26,2592.46,2.95,13.8,0.187181227,,,
8216,4107.5,18596.95,2781.63,4.92,13.6,0.200839711,,,
8217,4108,18360.19,2902.36,83.63,13.5,0.209556679,,,
8218,4108.5,18283.29,3023.08,162.34,13.3,0.218272924,,,
8219,4109,18839.82,3224.32,340.42,12.9,0.232802888,,,
8220,4109.5,19334.4,3421.52,517.5,12.7,0.247041155,,,
8221,4110,20247.6,3614.69,765.41,12.7,0.260988448,,,
8222,4110.5,21393.6,3803.84,1013.29,16.3,0.274645487,,,
8223,4111,22982.2,4009.08,1447.1,14,0.28946426,,,
8224,4111.5,24084.24,4210.29,1880.87,13.3,0.303992058,,,
8225,4112,25146.32,4330.99,2232.97,14.9,0.312706859,,,
8226,4112.5,25817.76,4451.69,2584.06,14,0.321421661,,,
8227,4113,26425.26,4584.46,3183,15.8,0.331007942,,,
8228,4113.5,26578.16,4713.21,3780.92,15.6,0.340303971,,,
8229,4114,26695.1,4781.57,4180.12,15.6,0.345239711,,,
8230,4114.5,26720.13,4849.94,4579.3,16.6,0.350176173,,,
8231,4115,26842.06,4898.18,4771.92,16.8,0.353659206,,,
8232,4115.5,26689.24,4946.42,4964.52,17.2,0.357142238,,,
8233,4116,26115.8,5055.03,5036.15,17.1,0.364984116,,,
8234,4116.5,25517.37,5163.64,5107.78,18,0.372825993,,,
8235,4117,25236.66,5147.48,4789.98,17.1,0.371659206,,,
8236,4117.5,24979.93,5127.3,4471.23,17.3,0.370202166,,,
8237,4118,24876.07,5163.46,4273.44,16.3,0.372812996,,,
8238,4118.5,25048.96,5199.62,4075.66,16.5,0.375423827,,,
8239,4119,25336.75,5163.34,3867.08,15.2,0.372804332,,,
8240,4119.5,25863.33,5123.03,3658.52,17.2,0.369893863,,,
8241,4120,26695.64,5010.29,3327.07,17.7,0.361753791,,,
8242,4120.5,27273.18,4893.53,2994.66,17,0.353323466,,,
8243,4121,27674.88,4643.97,2509.89,16.7,0.335304693,,,
8244,4121.5,27962.67,4390.39,2024.16,16.6,0.316995668,,,
8245,4122,28401.34,3995.97,1574.84,15.9,0.28851769,,,
8246,4122.5,28533.27,3601.56,1124.57,15.3,0.260040433,,,
8247,4123,28813.08,3327.89,739.21,14.8,0.240280866,,,
8248,4123.5,28757.18,3050.19,352.88,14.6,0.220230325,,,
8249,4124,28856.14,2905.29,198.55,13.9,0.209768231,,,
8250,4124.5,28596.41,2760.4,44.23,13.5,0.199306859,,,
8251,4125,28255.75,2716.1,22.61,13.1,0.196108303,,,
8252,4125.5,26949.92,2671.81,0,12.8,0.192910469,,,
8253,4126,25118.53,2667.76,0,12.2,0.192618051,,,
8254,4126.5,23543.91,2663.7,0,12.1,0.19232491,,,
8255,4127,22167.13,2671.72,0,11.8,0.192903971,,,
8256,4127.5,21357.85,2679.73,0,11.6,0.19348231,,,
8257,4128,21052.15,2719.94,0,9.8,0.19638556,,,
8258,4128.5,20918.3,2760.14,0,9.5,0.199288087,,,
8259,4129,20721.5,2792.3,0,9.6,0.201610108,,,
8260,4129.5,20402.8,2820.43,0,9.3,0.203641155,,,
8261,4130,20267.95,2752,0,8.9,0.198700361,,,
8262,4130.5,20284.97,2679.55,0,8.5,0.193469314,,,
8263,4131,20182.09,2615.14,1.96,8.4,0.188818773,,,
8264,4131.5,19964.3,2546.72,2.95,8.1,0.1838787,,,
8265,4132,20469.92,2582.89,69.75,8.1,0.186490253,,,
8266,4132.5,21588.02,2619.07,135.57,8.2,0.189102527,,,
8267,4133,24405.71,2679.39,328.1,8.3,0.193457762,,,
8268,4133.5,27090.53,2739.7,519.65,8.2,0.197812274,,,
8269,4134,30431.81,2816.11,757.34,8.3,0.203329242,,,
8270,4134.5,32511.14,2888.49,994.04,11.6,0.208555235,,,
8271,4135,33773.15,3045.35,1155.09,12.2,0.219880866,,,
8272,4135.5,33936.08,3198.18,1316.14,11.7,0.230915523,,,
8273,4136,34404.75,3334.92,1614.67,11.4,0.240788448,,,
8274,4136.5,34513.72,3471.66,1912.2,12.5,0.250661372,,,
8275,4137,34419.85,3644.59,2243.11,10.9,0.263147292,,,
8276,4137.5,34372.95,3813.5,2573.99,13,0.27534296,,,
8277,4138,34413.97,3962.3,2728.08,9.1,0.286086643,,,
8278,4138.5,34365.07,4107.06,2882.17,11.2,0.296538628,,,
8279,4139,34269.21,4227.69,3464.38,13,0.305248375,,,
8280,4139.5,33677.74,4348.32,4046.56,12.4,0.313958123,,,
8281,4140,33315.09,4452.85,4184.88,12.4,0.321505415,,,
8282,4140.5,32753.6,4557.38,4322.21,13.6,0.329052708,,,
8283,4141,32395.94,4621.68,4431.05,13.6,0.333695307,,,
8284,4141.5,32065.26,4681.96,4538.91,12.9,0.338047653,,,
8285,4142,31777.55,4718.11,4257.97,11.8,0.340657762,,,
8286,4142.5,32281.2,4754.25,3977.05,13.1,0.343267148,,,
8287,4143,32925.74,4718,3799.24,12.7,0.340649819,,,
8288,4143.5,33879.04,4677.72,3620.45,13.1,0.337741516,,,
8289,4144,34543.57,4721.91,3103,14.3,0.34093213,,,
8290,4144.5,34617.56,4762.08,2584.6,14,0.343832491,,,
8291,4145,34636.61,4645.38,2239,13.7,0.335406498,,,
8292,4145.5,34399.85,4524.67,1892.44,14.5,0.326690975,,,
8293,4146,34013.22,4271.24,1584.18,14.8,0.30839278,,,
8294,4146.5,33613.59,4013.79,1274.96,13,0.289804332,,,
8295,4147,33328.87,3667.87,873.5,12.3,0.264828159,,,
8296,4147.5,32657.45,3321.96,472.07,11.9,0.239852708,,,
8297,4148,32184.87,3132.9,263.01,11.6,0.226202166,,,
8298,4148.5,31588.39,2939.82,52.99,11.2,0.212261372,,,
8299,4149,30921.96,2843.27,26.5,11,0.205290253,,,
8300,4149.5,29161.38,2746.72,0,10.5,0.198319134,,,
8301,4150,27002.1,2654.19,0,10.5,0.191638267,,,
8302,4150.5,25268.48,2557.65,0,10.3,0.18466787,,,
8303,4151,23867.61,2525.45,0,9.9,0.18234296,,,
8304,4151.5,23107.23,2489.23,0,9.7,0.179727798,,,
8305,4152,22666.61,2436.92,0,11,0.175950903,,,
8306,4152.5,22523.76,2384.61,0,10.4,0.172174007,,,
8307,4153,22304.96,2344.37,0,10.4,0.169268592,,,
8308,4153.5,22101.15,2300.11,0,10.5,0.166072924,,,
8309,4154,21752.46,2207.6,0,10.8,0.159393502,,,
8310,4154.5,21763.48,2111.07,0,11,0.152423827,,,
8311,4155,21574.66,2026.6,0.98,11.2,0.14632491,,,
8312,4155.5,21357.86,1938.12,1.96,11.2,0.139936462,,,
8313,4156,21896.49,1857.68,75.53,11.1,0.13412852,,,
8314,4156.5,22968.72,1773.22,149.09,11.2,0.128030325,,,
8315,4157,25364.96,1741.03,429.6,11.4,0.125706137,,,
8316,4157.5,28103.96,1704.82,709.12,11.8,0.123091697,,,
8317,4158,31343.58,1692.74,1084.72,12.7,0.122219495,,,
8318,4158.5,33118.31,1680.66,1460.31,12.9,0.121347292,,,
8319,4159,34153.6,1696.72,1902.56,13,0.122506859,,,
8320,4159.5,34026.75,1708.76,2343.8,14.1,0.123376173,,,
8321,4160,34391.54,1684.62,2806.58,14.7,0.121633213,,,
8322,4160.5,34315.65,1660.47,3268.36,15.4,0.119889531,,,
8323,4161,34062.9,1652.41,3494.76,15.4,0.119307581,,,
8324,4161.5,34246.82,1644.35,3720.18,16.2,0.118725632,,,
8325,4162,34310.83,1612.17,3893.61,16.2,0.116402166,,,
8326,4162.5,34146.01,1575.97,4066.05,17.7,0.113788448,,,
8327,4163,34198.03,1551.83,4297.3,16.9,0.112045487,,,
8328,4163.5,33912.29,1523.67,4528.54,19,0.110012274,,,
8329,4164,33778.45,1519.63,4664.67,18.5,0.109720578,,,
8330,4164.5,33384.79,1511.57,4800.78,18.9,0.109138628,,,
8331,4165,33205.97,1503.52,4784.94,19.1,0.108557401,,,
8332,4165.5,32875.27,1495.46,4769.11,18.4,0.107975451,,,
8333,4166,32645.49,1455.24,4655.24,20.9,0.10507148,,,
8334,4166.5,33062.25,1411,4541.39,22.8,0.101877256,,,
8335,4167,33779.79,1390.89,4385.39,22.5,0.100425271,,,
8336,4167.5,34366.42,1366.75,4229.4,22.5,0.09868231,,,
8337,4168,34632.29,1350.66,3741.16,22.4,0.097520578,,,
8338,4168.5,34507.44,1330.54,3252.95,23.5,0.09606787,,,
8339,4169,34448.54,1278.27,2881.4,23,0.092293863,,,
8340,4169.5,34381.64,1226,2509.87,21.1,0.088519856,,,
8341,4170,34266.78,1149.61,2042.33,22.8,0.083004332,,,
8342,4170.5,34006.02,1069.21,1573.84,23.9,0.077199278,,,
8343,4171,33541.41,964.69,1064.22,20.2,0.069652708,,,
8344,4171.5,32874.93,856.15,553.65,18.7,0.061815884,,,
8345,4172,32617.17,803.89,305.72,17.7,0.058042599,,,
8346,4172.5,32113.58,747.61,56.83,17.2,0.053979061,,,
8347,4173,31776.86,743.58,28.41,16,0.053688087,,,
8348,4173.5,29903.22,735.53,0,15.1,0.053106859,,,
8349,4174,27713.79,727.48,0,14.9,0.052525632,,,
8350,4174.5,25853.12,719.44,0,14,0.051945126,,,
8351,4175,24381.18,751.58,0,13.1,0.054265704,,,
8352,4175.5,23590.76,783.73,0,12.7,0.056587004,,,
8353,4176,23226.05,807.83,0,14.2,0.058327076,,,
8354,4176.5,23027.23,827.92,0,13.8,0.059777617,,,
8355,4177,22656.52,860.06,0,13.8,0.062098195,,,
8356,4177.5,22331.78,888.18,0,13.9,0.06412852,,,
8357,4178,22071,912.28,0,14.1,0.065868592,,,
8358,4178.5,21920.14,936.39,0,14.1,0.067609386,,,
8359,4179,21804.25,968.53,2.94,14.2,0.069929964,,,
8360,4179.5,21400.56,1000.67,5.88,14.2,0.072250542,,,
8361,4180,21938.23,1024.77,93.04,14.2,0.073990614,,,
8362,4180.5,22848.66,1048.87,180.2,14.2,0.075730686,,,
8363,4181,25389,1060.91,504.34,14.3,0.0766,,,
8364,4181.5,28133.21,1072.95,827.49,14.6,0.077469314,,,
8365,4182,31262.17,1113.12,1200.56,15.1,0.080369675,,,
8366,4182.5,32860.16,1153.3,1572.62,15.1,0.083270758,,,
8367,4183,33815.58,1213.56,2177.7,21.3,0.087621661,,,
8368,4183.5,33657.74,1269.8,2781.77,21.6,0.09168231,,,
8369,4184,33872.66,1289.88,3395.59,22.4,0.09313213,,,
8370,4184.5,33546.93,1309.95,4008.39,22,0.094581227,,,
8371,4185,33105.28,1358.16,4529.12,23,0.098062094,,,
8372,4185.5,33160.29,1402.34,5049.81,22.9,0.101251986,,,
8373,4186,33043.43,1450.54,5406,22.9,0.10473213,,,
8374,4186.5,33155.41,1494.73,5762.17,22.8,0.107922744,,,
8375,4187,33188.44,1550.96,5793.31,23.8,0.111982671,,,
8376,4187.5,32944.66,1603.18,5823.47,24.1,0.115753069,,,
8377,4188,32773.82,1663.43,5511.02,24.4,0.120103249,,,
8378,4188.5,32614.98,1723.68,5198.6,23.6,0.12445343,,,
8379,4189,32743.95,1771.87,5108.38,24.7,0.127932852,,,
8380,4189.5,32600.1,1816.04,5017.19,24.4,0.131122022,,,
8381,4190,32788.04,1848.17,4592.25,24.8,0.133441877,,,
8382,4190.5,33471.65,1876.27,4167.35,23.7,0.135470758,,,
8383,4191,34431.1,1852.14,3682.77,23.7,0.13372852,,,
8384,4191.5,34971.82,1823.99,3198.22,23.2,0.131696029,,,
8385,4192,35427.59,1844.06,2694.13,23.1,0.133145126,,,
8386,4192.5,35245.76,1864.13,2189.09,22.9,0.134594224,,,
8387,4193,35112.9,1795.81,1882.73,22.7,0.129661372,,,
8388,4193.5,34888.1,1727.49,1576.4,21.6,0.12472852,,,
8389,4194,34513.4,1635.07,1367.93,21.2,0.118055596,,,
8390,4194.5,34102.71,1538.64,1158.49,22.4,0.111093141,,,
8391,4195,33667.04,1442.2,809.16,21.4,0.104129964,,,
8392,4195.5,32989.52,1341.76,458.87,19.8,0.096877978,,,
8393,4196,32785.7,1301.57,257.31,19,0.093976173,,,
8394,4196.5,32220.1,1257.36,55.76,18.3,0.090784116,,,
8395,4197,31797.42,1237.26,28.37,17.9,0.089332852,,,
8396,4197.5,30138.49,1217.17,0,17.8,0.08788231,,,
8397,4198,28117.78,1201.08,0,17.6,0.086720578,,,
8398,4198.5,26071.08,1180.98,0,17.1,0.085269314,,,
8399,4199,24534.06,1197.04,0,16.1,0.086428881,,,
8400,4199.5,23780.55,1209.07,0,15.6,0.087297473,,,
8401,4200,23365.85,1184.96,0,15.5,0.085556679,,,
8402,4200.5,23108.04,1156.83,0,15,0.083525632,,,
8403,4201,22803.26,1128.7,0,14.7,0.081494585,,,
8404,4201.5,22467.5,1100.57,0,14.9,0.079463538,,,
8405,4202,22255.67,1056.37,0,15.1,0.076272202,,,
8406,4202.5,22076.81,1008.16,0,14.7,0.072791336,,,
8407,4203,21833.99,972,2.93,14.7,0.070180505,,,
8408,4203.5,21471.25,935.84,5.87,14.1,0.067569675,,,
8409,4204,22026.95,871.57,105.61,13.8,0.062929242,,,
8410,4204.5,22903.47,803.28,205.34,13.9,0.057998556,,,
8411,4205,25564.94,759.09,549.52,14.9,0.054807942,,,
8412,4205.5,28007.55,714.9,892.7,16,0.051617329,,,
8413,4206,31124.77,726.94,1268.12,16.8,0.052486643,,,
8414,4206.5,32887.8,738.98,1642.54,17.6,0.053355957,,,
8415,4207,33954.23,795.2,2001.29,18.5,0.057415162,,,
8416,4207.5,34170.16,851.42,2359.04,18.5,0.061474368,,,
8417,4208,34523.02,883.53,2845.81,19.1,0.06379278,,,
8418,4208.5,34364.17,911.64,3331.58,20.2,0.065822383,,,
8419,4209,34185.33,979.9,3720.53,20.1,0.070750903,,,
8420,4209.5,34128.42,1044.14,4108.49,21.1,0.07538917,,,
8421,4210,34222.42,1112.4,4330.24,22.1,0.08031769,,,
8422,4210.5,34199.49,1176.64,4551.01,22.8,0.084955957,,,
8423,4211,34220.54,1228.83,4468.76,23.3,0.088724188,,,
8424,4211.5,33900.78,1277,4386.51,24.9,0.092202166,,,
8425,4212,33618.99,1317.15,4481.17,24.4,0.095101083,,,
8426,4212.5,33271.25,1357.29,4575.83,23.2,0.097999278,,,
8427,4213,33268.3,1389.4,4565.91,22.8,0.10031769,,,
8428,4213.5,33069.47,1417.49,4555.99,23.3,0.102345848,,,
8429,4214,33087.52,1453.61,4436.62,25.2,0.104953791,,,
8430,4214.5,33782.18,1485.72,4317.26,25.7,0.107272202,,,
8431,4215,34276.97,1485.7,4153.94,27.3,0.107270758,,,
8432,4215.5,34946.65,1485.68,3989.64,24.9,0.107269314,,,
8433,4216,35440.44,1481.65,3473.6,27.2,0.106978339,,,
8434,4216.5,35208.63,1477.62,2957.6,26.7,0.106687365,,,
8435,4217,35026.79,1481.62,2672.21,25,0.106976173,,,
8436,4217.5,35037.84,1485.61,2386.83,24,0.10726426,,,
8437,4218,34704.08,1489.61,1839.65,23.5,0.107553069,,,
8438,4218.5,34362.32,1489.59,1292.5,24,0.107551625,,,
8439,4219,33582.8,1533.74,862.62,23.2,0.11073935,,,
8440,4219.5,33271.03,1573.87,432.76,21.8,0.113636823,,,
8441,4220,33103.18,1678.24,241.28,21.3,0.121172563,,,
8442,4220.5,32755.42,1778.6,48.84,20.7,0.128418773,,,
8443,4221,32143.8,1903.04,24.42,19.9,0.13740361,,,
8444,4221.5,30228.88,2023.46,0,19.8,0.146098195,,,
8445,4222,28117.05,2119.79,0,19.3,0.15305343,,,
8446,4222.5,26314.05,2212.1,0,19,0.159718412,,,
8447,4223,24694.95,2292.37,0,18.6,0.165514079,,,
8448,4223.5,23833.45,2368.62,0,18.1,0.171019495,,,
8449,4224,23310.76,2392.68,0,15.1,0.172756679,,,
8450,4224.5,23217.85,2412.72,0,14.9,0.17420361,,,
8451,4225,22874.07,2468.9,0,14.6,0.178259928,,,
8452,4225.5,22395.36,2525.07,0,14.1,0.182315523,,,
8453,4226,22093.55,2569.2,0,13.6,0.185501805,,,
8454,4226.5,22053.61,2609.31,0,13.2,0.188397834,,,
8455,4227,21858.75,2689.57,1.95,13,0.19419278,,,
8456,4227.5,21455.99,2765.81,2.93,13,0.199697473,,,
8457,4228,21822.84,2866.13,59.56,12.7,0.206940794,,,
8458,4228.5,22700.43,2966.45,115.21,12.7,0.214184116,,,
8459,4229,25330.13,3026.63,248.95,12.6,0.218529242,,,
8460,4229.5,27879.88,3086.8,381.72,12.9,0.222873646,,,
8461,4230,30903.4,3058.67,644.31,13.7,0.220842599,,,
8462,4230.5,32732.53,3026.52,906.88,14.5,0.2185213,,,
8463,4231,34106.9,3138.87,1173.35,14.4,0.226633213,,,
8464,4231.5,34488.76,3247.21,1438.82,15.2,0.234455596,,,
8465,4232,34975.58,3327.45,1680.84,15.9,0.240249097,,,
8466,4232.5,34956.65,3403.67,1921.88,16.1,0.245752347,,,
8467,4233,34790.79,3455.81,2180.47,16.1,0.249516968,,,
8468,4233.5,34865.81,3507.95,2438.06,16.1,0.253281588,,,
8469,4234,34769.92,3503.9,2623.42,17.6,0.25298917,,,
8470,4234.5,34674.02,3495.83,2808.76,16.8,0.252406498,,,
8471,4235,34661.09,3507.83,2957.01,16.5,0.253272924,,,
8472,4235.5,34313.31,3515.81,3104.27,18.5,0.253849097,,,
8473,4236,34048.5,3487.68,3533.55,17.6,0.251818051,,,
8474,4236.5,33915.62,3455.53,3962.79,20.6,0.249496751,,,
8475,4237,33812.73,3395.29,3690.42,20.4,0.245147292,,,
8476,4237.5,33629.87,3335.05,3417.09,19.1,0.240797834,,,
8477,4238,33422.03,3234.68,3165.25,19.3,0.233550903,,,
8478,4238.5,33616.99,3134.31,2912.44,19.3,0.226303971,,,
8479,4239,33925.9,3074.08,2656.72,19.4,0.221955235,,,
8480,4239.5,34404.73,3009.83,2401.02,20.5,0.217316245,,,
8481,4240,34452.77,2997.76,2363.87,21.3,0.216444765,,,
8482,4240.5,34165.96,2981.67,2325.75,20.2,0.215283032,,,
8483,4241,33733.22,2937.49,2052.53,19.5,0.212093141,,,
8484,4241.5,33313.47,2893.32,1779.32,20.2,0.208903971,,,
8485,4242,32883.73,2772.9,1468.09,19.1,0.200209386,,,
8486,4242.5,32515.95,2652.48,1156.87,19.5,0.191514801,,,
8487,4243,31753.36,2479.9,780.33,19.8,0.179054152,,,
8488,4243.5,31062.73,2307.32,403.81,18.2,0.166593502,,,
8489,4244,30791.91,2219.02,230.18,16.5,0.160218051,,,
8490,4244.5,30383.15,2130.71,56.57,15.8,0.153841877,,,
8491,4245,30169.29,2098.59,28.28,14.7,0.151522744,,,
8492,4245.5,29159.8,2066.46,0,13.5,0.149202888,,,
8493,4246,27512.59,2046.38,0,13.2,0.147753069,,,
8494,4246.5,25945.34,2022.28,0,13,0.146012996,,,
8495,4247,24362.1,2082.44,0,12.7,0.150356679,,,
8496,4247.5,23385.57,2142.6,0,12.2,0.154700361,,,
8497,4248,22568.97,2162.64,0,14.7,0.156147292,,,
8498,4248.5,22121.21,2182.67,0,14,0.157593502,,,
8499,4249,21545.5,2218.76,0,13.9,0.160199278,,,
8500,4249.5,21174.7,2254.84,0,13.9,0.162804332,,,
8501,4250,20769.91,2230.74,0,13.7,0.16106426,,,
8502,4250.5,20669.99,2206.64,0,13.6,0.159324188,,,
8503,4251,20336.17,2214.64,0.97,13.5,0.159901805,,,
8504,4251.5,19657.5,2222.64,1.95,13.3,0.160479422,,,
8505,4252,19576.57,2222.62,97.48,13.2,0.160477978,,,
8506,4252.5,19974.43,2222.59,193.01,13.2,0.160475812,,,
8507,4253,21252.92,2266.69,539.06,13.3,0.163659928,,,
8508,4253.5,22311.5,2306.79,885.08,14.2,0.166555235,,,
8509,4254,23856.88,2298.73,1362.66,15,0.165973285,,,
8510,4254.5,25031.43,2290.68,1840.21,18.2,0.165392058,,,
8511,4255,26567.82,2338.8,2530.21,19.4,0.168866426,,,
8512,4255.5,27522.47,2386.91,3219.19,20.9,0.172340072,,,
8513,4256,28225.22,2455.08,3760.97,21.3,0.177262094,,,
8514,4256.5,28044.34,2519.23,4302.7,22.5,0.181893863,,,
8515,4257,27970.42,2595.42,4668.01,23.7,0.187394946,,,
8516,4257.5,28038.44,2667.6,5032.33,22.5,0.192606498,,,
8517,4258,28092.47,2703.67,5080.89,21.1,0.19521083,,,
8518,4258.5,27906.59,2739.74,5128.48,23.2,0.197815162,,,
8519,4259,27625.75,2803.89,5300.78,24.4,0.202446931,,,
8520,4259.5,27166.98,2864.02,5473.08,24.2,0.206788448,,,
8521,4260,26510.29,2888.06,5473.87,23.2,0.208524188,,,
8522,4260.5,26075.51,2908.08,5474.67,24.3,0.209969675,,,
8523,4261,25719.7,2912.06,5535.88,24.2,0.21025704,,,
8524,4261.5,25380.88,2912.02,5597.08,24.4,0.210254152,,,
8525,4262,25355.93,2911.99,5055.23,24.3,0.210251986,,,
8526,4262.5,25510.91,2907.94,4512.45,24.3,0.209959567,,,
8527,4263,26010.76,2851.76,4239.54,25.1,0.205903249,,,
8528,4263.5,26796.49,2791.56,3965.67,24.1,0.201556679,,,
8529,4264,27804.15,2711.31,3507.72,23.6,0.195762455,,,
8530,4264.5,28399.96,2631.07,3048.82,23,0.189968953,,,
8531,4265,28717.89,2514.72,2536.38,23,0.181568231,,,
8532,4265.5,28875.87,2398.39,2023,23.4,0.173168953,,,
8533,4266,28923.9,2334.19,1593.42,23.2,0.168533574,,,
8534,4266.5,28664.05,2265.98,1163.86,22.6,0.163608664,,,
8535,4267,28420.19,2221.84,790.81,21.2,0.160421661,,,
8536,4267.5,28167.34,2177.7,417.79,20.8,0.157234657,,,
8537,4268,28138.39,2249.86,231.78,19.7,0.162444765,,,
8538,4268.5,28349.36,2318.01,44.8,18.2,0.167365343,,,
8539,4269,28232.45,2438.29,22.4,17.9,0.176049819,,,
8540,4269.5,27340.83,2558.57,0,17.8,0.184734296,,,
8541,4270,25923.4,2698.9,0,18.1,0.194866426,,,
8542,4270.5,24633.92,2839.23,0,17.7,0.204998556,,,
8543,4271,23443.4,3059.75,0,17,0.220920578,,,
8544,4271.5,22298.86,3276.27,0,16.8,0.236553791,,,
8545,4272,21685.12,3412.57,0,11.7,0.246394946,,,
8546,4272.5,21244.31,3548.87,0,11.6,0.256236101,,,
8547,4273,20753.53,3737.3,0,11.6,0.269841155,,,
8548,4273.5,20164.77,3925.72,0,11.4,0.283445487,,,
8549,4274,19727.96,4102.11,0,11.1,0.296181227,,,
8550,4274.5,19547.06,4274.49,0,10.9,0.308627437,,,
8551,4275,19216.21,4386.71,0.97,10.3,0.316729964,,,
8552,4275.5,18593.46,4494.92,0.97,10.2,0.32454296,,,
8553,4276,18282.6,4627.19,34.07,10.2,0.334093141,,,
8554,4276.5,18283.63,4755.44,66.19,10.4,0.343353069,,,
8555,4277,18731.51,4887.71,181.03,10.4,0.352903249,,,
8556,4277.5,19205.38,5015.95,294.9,10.4,0.362162455,,,
8557,4278,20156.08,5108.12,479.8,10.6,0.368817329,,,
8558,4278.5,21221.75,5200.27,664.69,10.8,0.375470758,,,
8559,4279,22820.24,5328.51,830.11,10.5,0.384729964,,,
8560,4279.5,24204.81,5452.74,994.54,10.7,0.393699639,,,
8561,4280,25557.4,5472.73,1230.97,10.7,0.39514296,,,
8562,4280.5,26609.09,5492.71,1467.38,11.1,0.39658556,,,
8563,4281,27615.8,5476.61,1689.19,12,0.395423105,,,
8564,4281.5,28175.66,5456.5,1910.98,12.4,0.393971119,,,
8565,4282,28627.56,5388.28,2007.24,12.6,0.389045487,,,
8566,4282.5,29040.47,5316.05,2102.53,12.2,0.383830325,,,
8567,4283,29231.46,5239.82,2232.83,12.8,0.378326354,,,
8568,4283.5,28788.65,5159.58,2363.12,12.7,0.372532852,,,
8569,4284,28186.89,5151.5,2496.33,12.9,0.371949458,,,
8570,4284.5,27473.17,5143.42,2629.52,13,0.371366065,,,
8571,4285,26902.4,5147.37,2850.26,13.3,0.371651264,,,
8572,4285.5,26381.61,5147.31,3070.99,16.3,0.371646931,,,
8573,4286,26166.72,5091.13,3226.52,17.4,0.367590614,,,
8574,4286.5,26254.74,5034.95,3381.08,17.1,0.363534296,,,
8575,4287,26674.65,4890.58,3547.29,18.2,0.353110469,,,
8576,4287.5,27504.44,4742.2,3712.53,18.8,0.342397112,,,
8577,4288,28165.28,4561.76,3254.32,18.7,0.329368953,,,
8578,4288.5,28417.25,4377.31,2796.13,18.6,0.316051264,,,
8579,4289,28877.16,4084.64,2437.18,18.4,0.294919856,,,
8580,4289.5,28932.19,3791.98,2078.24,18.9,0.27378917,,,
8581,4290,29150.17,3543.42,1731.98,17.9,0.255842599,,,
8582,4290.5,29095.24,3290.85,1384.76,16.6,0.237606498,,,
8583,4291,29150.27,3026.26,1002.56,17.2,0.218502527,,,
8584,4291.5,28901.39,2761.68,619.41,15.8,0.199399278,,,
8585,4292,28597.53,2597.31,347.13,14.1,0.187531408,,,
8586,4292.5,28476.61,2432.95,73.9,12.8,0.17566426,,,
8587,4293,28548.64,2336.73,36.95,11.8,0.168716968,,,
8588,4293.5,27587.97,2240.51,0,11.1,0.161769675,,,
8589,4294,25806.53,2184.37,0,10.4,0.157716245,,,
8590,4294.5,24163.05,2128.23,0,10,0.153662816,,,
8591,4295,22997.42,2052.06,0,9.9,0.148163177,,,
8592,4295.5,22061.73,1971.87,0,9.7,0.142373285,,,
8593,4296,21681.87,1947.8,0,13.3,0.140635379,,,
8594,4296.5,21577.94,1919.73,0,13.2,0.138608664,,,
8595,4297,21204.08,1875.62,0,13.2,0.135423827,,,
8596,4297.5,20891.2,1831.51,0,13.3,0.132238989,,,
8597,4298,20826.25,1763.36,0,13.2,0.127318412,,,
8598,4298.5,20760.31,1695.21,0,12.8,0.122397834,,,
8599,4299,20557.4,1639.09,1.94,12.7,0.118345848,,,
8600,4299.5,20214.52,1578.96,2.92,12.7,0.114004332,,,
8601,4300,20835.39,1558.9,87.47,12.4,0.112555957,,,
8602,4300.5,21820.16,1538.84,171.04,12.3,0.111107581,,,
8603,4301,24446.5,1518.79,548.09,13,0.109659928,,,
8604,4301.5,26970.87,1494.73,924.14,14.1,0.107922744,,,
8605,4302,30144.09,1490.7,1372.08,14.2,0.107631769,,,
8606,4302.5,31911.68,1486.68,1819.02,14.9,0.107341516,,,
8607,4303,32985.45,1522.73,2261.07,16.3,0.109944404,,,
