wind ,Efficiency,VarOM,FixOM,CAPEX,Life,capacity,period,W1,W2,W3,W4,W5,W6
,,,,,,,8246,0.006326045,0.110555,0.0108365,0.0547935,0.0238472,0.260040433
,,,,,,,8247,0.006501773,0.113718,0.0105275,0.0571685,0.0188,0.240280866
,,,,,,,8248,0.007905409,0.113718,0.0105275,0.0571685,0.0188,0.220230325
,,,,,,,8249,0.009309045,0.097049,0.009784583,0.049481385,0.015272,0.209768231
,,,,,,,8250,0.011417886,0.097049,0.009784583,0.049481385,0.015272,0.199306859
,,,,,,,8251,0.013526727,0.080123,0.008384167,0.03909,0.0114032,0.196108303
,,,,,,,8252,0.015650818,0.080123,0.008384167,0.03909,0.0114032,0.192910469
,,,,,,,8253,0.017774909,0.064045,0.007984167,0.032618731,0.0079616,0.192618051
,,,,,,,8254,0.020248032,0.064045,0.007984167,0.032618731,0.0079616,0.19232491
,,,,,,,8255,0.022721155,0.0491825,0.010921417,0.026289692,0.005608,0.192903971
,,,,,,,8256,0.025854118,0.0491825,0.010921417,0.026289692,0.005608,0.19348231
,,,,,,,8257,0.028987082,0.040935,0.016681833,0.021723231,0.00414,0.19638556
,,,,,,,8258,0.030408359,0.040935,0.016681833,0.021723231,0.00414,0.199288087
,,,,,,,8259,0.031829636,0.0358865,0.023997,0.018419962,0.0044208,0.201610108
,,,,,,,8260,0.031078882,0.0358865,0.023997,0.018419962,0.0044208,0.203641155
,,,,,,,8261,0.030328127,0.0312455,0.031595833,0.015579077,0.0065056,0.198700361
,,,,,,,8262,0.029691555,0.0312455,0.031595833,0.015579077,0.0065056,0.193469314
,,,,,,,8263,0.029054982,0.0260075,0.036161833,0.014305692,0.0102736,0.188818773
,,,,,,,8264,0.028988441,0.0260075,0.036161833,0.014305692,0.0102736,0.1838787
,,,,,,,8265,0.0289219,0.0227075,0.039826333,0.015157231,0.0150352,0.186490253
,,,,,,,8266,0.028482491,0.0227075,0.039826333,0.015157231,0.0150352,0.189102527
,,,,,,,8267,0.028043082,0.0234725,0.043246167,0.017453846,0.0240448,0.193457762
,,,,,,,8268,0.024714309,0.0234725,0.043246167,0.017453846,0.0240448,0.197812274
,,,,,,,8269,0.021385536,0.024794,0.0452205,0.020899231,0.0367008,0.203329242
,,,,,,,8270,0.019906018,0.024794,0.0452205,0.020899231,0.0367008,0.208555235
,,,,,,,8271,0.0184265,0.024486,0.038197583,0.024405,0.0471144,0.219880866
,,,,,,,8272,0.021719159,0.024486,0.038197583,0.024405,0.0471144,0.230915523
,,,,,,,8273,0.025011818,0.02361225,0.033646,0.028214615,0.0532336,0.240788448
,,,,,,,8274,0.026782295,0.02361225,0.033646,0.028214615,0.0532336,0.250661372
,,,,,,,8275,0.028552773,0.02363375,0.02997,0.031761154,0.0566848,0.263147292
,,,,,,,8276,0.031848236,0.02363375,0.02997,0.031761154,0.0566848,0.27534296
,,,,,,,8277,0.0351437,0.02520775,0.031956417,0.036055,0.060282,0.286086643
,,,,,,,8278,0.03977645,0.02520775,0.031956417,0.036055,0.060282,0.296538628
,,,,,,,8279,0.0444092,0.028092,0.035455417,0.041468269,0.066384,0.305248375
,,,,,,,8280,0.049915691,0.028092,0.035455417,0.041468269,0.066384,0.313958123
,,,,,,,8281,0.055422182,0.0316745,0.042365,0.048383077,0.073303,0.321505415
,,,,,,,8282,0.058053955,0.0316745,0.042365,0.048383077,0.073303,0.329052708
,,,,,,,8283,0.060685727,0.0332615,0.05007625,0.056068462,0.081255,0.333695307
,,,,,,,8284,0.058096795,0.0332615,0.05007625,0.056068462,0.081255,0.338047653
,,,,,,,8285,0.055507864,0.03058325,0.052464583,0.062525769,0.090951,0.340657762
,,,,,,,8286,0.051601273,0.03058325,0.052464583,0.062525769,0.090951,0.343267148
,,,,,,,8287,0.047694682,0.0264125,0.05188,0.068502692,0.103887,0.340649819
,,,,,,,8288,0.044290159,0.0264125,0.05188,0.068502692,0.103887,0.337741516
,,,,,,,8289,0.040885636,0.022466,0.048884167,0.074047885,0.117131,0.34093213
,,,,,,,8290,0.038692436,0.022466,0.048884167,0.074047885,0.117131,0.343832491
,,,,,,,8291,0.036499236,0.0193325,0.04618,0.079255192,0.130716,0.335406498
,,,,,,,8292,0.034732964,0.0193325,0.04618,0.079255192,0.130716,0.326690975
,,,,,,,8293,0.032966691,0.0174455,0.04432875,0.085266538,0.145763,0.30839278
,,,,,,,8294,0.030288864,0.0174455,0.04432875,0.085266538,0.145763,0.289804332
,,,,,,,8295,0.027611036,0.015105,0.037560833,0.083215577,0.148027,0.264828159
,,,,,,,8296,0.028946982,0.015105,0.037560833,0.083215577,0.148027,0.239852708
,,,,,,,8297,0.030282927,0.013537,0.030650833,0.073142885,0.135065,0.226202166
,,,,,,,8298,0.032866836,0.013537,0.030650833,0.073142885,0.135065,0.212261372
,,,,,,,8299,0.035450745,0.0143665,0.027801833,0.062705769,0.117472,0.205290253
,,,,,,,8300,0.036484027,0.0143665,0.027801833,0.062705769,0.117472,0.198319134
,,,,,,,8301,0.037517309,0.01672925,0.0312655,0.053536923,0.101187,0.191638267
,,,,,,,8302,0.038152264,0.01672925,0.0312655,0.053536923,0.101187,0.18466787
,,,,,,,8303,0.038787218,0.0205145,0.04204,0.045715192,0.086636,0.18234296
,,,,,,,8304,0.039209018,0.0205145,0.04204,0.045715192,0.086636,0.179727798
,,,,,,,8305,0.039630818,0.028579,0.060615333,0.040768846,0.075886,0.175950903
,,,,,,,8306,0.039760227,0.028579,0.060615333,0.040768846,0.075886,0.172174007
,,,,,,,8307,0.039889636,0.028405,0.073880333,0.034058462,0.066516,0.169268592
,,,,,,,8308,0.040823691,0.028405,0.073880333,0.034058462,0.066516,0.166072924
,,,,,,,8309,0.041757745,0.018635,0.0762305,0.026217308,0.05844,0.159393502
,,,,,,,8310,0.043744609,0.018635,0.0762305,0.026217308,0.05844,0.152423827
,,,,,,,8311,0.045731473,0.013169,0.074101667,0.020855346,0.052638,0.14632491
,,,,,,,8312,0.048440627,0.013169,0.074101667,0.020855346,0.052638,0.139936462
,,,,,,,8313,0.051149782,0.009345,0.072110833,0.017954154,0.0486808,0.13412852
,,,,,,,8314,0.051988759,0.009345,0.072110833,0.017954154,0.0486808,0.128030325
,,,,,,,8315,0.052827736,0.007326,0.070045833,0.016598192,0.0453384,0.125706137
,,,,,,,8316,0.048435927,0.007326,0.070045833,0.016598192,0.0453384,0.123091697
,,,,,,,8317,0.044044118,0.00621,0.06168,0.016134885,0.0415232,0.122219495
,,,,,,,8318,0.046156868,0.00621,0.06168,0.016134885,0.0415232,0.121347292
,,,,,,,8319,0.048269618,0.004386,0.0556775,0.012983538,0.0398208,0.122506859
,,,,,,,8320,0.052731032,0.004386,0.0556775,0.012983538,0.0398208,0.123376173
,,,,,,,8321,0.057192445,0.001708,0.051375083,0.010409769,0.039476,0.121633213
,,,,,,,8322,0.058797436,0.001708,0.051375083,0.010409769,0.039476,0.119889531
,,,,,,,8323,0.060402427,0.001502,0.051010167,0.009883769,0.0402008,0.119307581
,,,,,,,8324,0.065449441,0.001502,0.051010167,0.009883769,0.0402008,0.118725632
,,,,,,,8325,0.070496455,0.0015,0.052145667,0.010005077,0.043082,0.116402166
,,,,,,,8326,0.075960864,0.0015,0.052145667,0.010005077,0.043082,0.113788448
,,,,,,,8327,0.081425273,0.001878,0.05526925,0.010683308,0.048158,0.112045487
,,,,,,,8328,0.087819136,0.001878,0.05526925,0.010683308,0.048158,0.110012274
,,,,,,,8329,0.094213,0.007866,0.06252875,0.012326731,0.053654,0.109720578
,,,,,,,8330,0.096202955,0.007866,0.06252875,0.012326731,0.053654,0.109138628
,,,,,,,8331,0.098192909,0.015266,0.067531667,0.016376538,0.061361,0.108557401
,,,,,,,8332,0.093941318,0.015266,0.067531667,0.016376538,0.061361,0.107975451
,,,,,,,8333,0.089689727,0.015695,0.068039583,0.019191346,0.070755,0.10507148
,,,,,,,8334,0.087787409,0.015695,0.068039583,0.019191346,0.070755,0.101877256
,,,,,,,8335,0.085885091,0.01236,0.066382917,0.023830462,0.081612,0.100425271
,,,,,,,8336,0.083877977,0.01236,0.066382917,0.023830462,0.081612,0.09868231
,,,,,,,8337,0.081870864,0.011837,0.065680417,0.030057269,0.096572,0.097520578
,,,,,,,8338,0.081040841,0.011837,0.065680417,0.030057269,0.096572,0.09606787
,,,,,,,8339,0.080210818,0.011536,0.065571667,0.039190577,0.112258,0.092293863
,,,,,,,8340,0.077446341,0.011536,0.065571667,0.039190577,0.112258,0.088519856
,,,,,,,8341,0.074681864,0.0138405,0.067012083,0.050877692,0.127801,0.083004332
,,,,,,,8342,0.073361932,0.0138405,0.067012083,0.050877692,0.127801,0.077199278
,,,,,,,8343,0.072042,0.0165215,0.071562083,0.056605385,0.135468,0.069652708
,,,,,,,8344,0.071780636,0.0165215,0.071562083,0.056605385,0.135468,0.061815884
,,,,,,,8345,0.071519273,0.0188805,0.077524167,0.053682692,0.132479,0.058042599
,,,,,,,8346,0.072709068,0.0188805,0.077524167,0.053682692,0.132479,0.053979061
,,,,,,,8347,0.073898864,0.0216925,0.079964583,0.048618077,0.126053,0.053688087
,,,,,,,8348,0.074060545,0.0216925,0.079964583,0.048618077,0.126053,0.053106859
,,,,,,,8349,0.074222227,0.024765,0.078953333,0.043237308,0.119036,0.052525632
,,,,,,,8350,0.076004977,0.024765,0.078953333,0.043237308,0.119036,0.051945126
,,,,,,,8351,0.077787727,0.02809325,0.077746667,0.039093692,0.112085,0.054265704
,,,,,,,8352,0.079577795,0.02809325,0.077746667,0.039093692,0.112085,0.056587004
,,,,,,,8353,0.081367864,0.03197375,0.078981667,0.039726538,0.10499,0.058327076
,,,,,,,8354,0.083022841,0.03197375,0.078981667,0.039726538,0.10499,0.059777617
,,,,,,,8355,0.084677818,0.03221125,0.077448333,0.037627385,0.088914,0.062098195
,,,,,,,8356,0.083565136,0.03221125,0.077448333,0.037627385,0.088914,0.06412852
,,,,,,,8357,0.082452455,0.02947675,0.069400833,0.032002154,0.071357,0.065868592
,,,,,,,8358,0.080657886,0.02947675,0.069400833,0.032002154,0.071357,0.067609386
,,,,,,,8359,0.078863318,0.0287905,0.06084,0.027026846,0.057752,0.069929964
,,,,,,,8360,0.07752725,0.0287905,0.06084,0.027026846,0.057752,0.072250542
,,,,,,,8361,0.076191182,0.02847975,0.055554167,0.022926769,0.045674,0.073990614
,,,,,,,8362,0.073901364,0.02847975,0.055554167,0.022926769,0.045674,0.075730686
,,,,,,,8363,0.071611545,0.0291305,0.0499775,0.019805846,0.03563,0.0766
,,,,,,,8364,0.066844659,0.0291305,0.0499775,0.019805846,0.03563,0.077469314
,,,,,,,8365,0.062077773,0.03334475,0.044499583,0.015560846,0.0256016,0.080369675
,,,,,,,8366,0.063265868,0.03334475,0.044499583,0.015560846,0.0256016,0.083270758
,,,,,,,8367,0.064453964,0.030936,0.046580833,0.011718615,0.01952,0.087621661
,,,,,,,8368,0.0699093,0.030936,0.046580833,0.011718615,0.01952,0.09168231
,,,,,,,8369,0.075364636,0.02579325,0.057380833,0.009544538,0.0186368,0.09313213
,,,,,,,8370,0.082549636,0.02579325,0.057380833,0.009544538,0.0186368,0.094581227
,,,,,,,8371,0.089734636,0.022562,0.07599875,0.008250231,0.0192104,0.098062094
,,,,,,,8372,0.095763773,0.022562,0.07599875,0.008250231,0.0192104,0.101251986
,,,,,,,8373,0.101792909,0.0185165,0.099905417,0.008674615,0.022886,0.10473213
,,,,,,,8374,0.110546545,0.0185165,0.099905417,0.008674615,0.022886,0.107922744
,,,,,,,8375,0.119300182,0.0153485,0.1256275,0.010225385,0.031088,0.111982671
,,,,,,,8376,0.129797955,0.0153485,0.1256275,0.010225385,0.031088,0.115753069
,,,,,,,8377,0.140295727,0.0132995,0.158549583,0.014096154,0.041138,0.120103249
,,,,,,,8378,0.147223,0.0132995,0.158549583,0.014096154,0.041138,0.12445343
,,,,,,,8379,0.154150273,0.010485,0.172055833,0.017813846,0.055449,0.127932852
,,,,,,,8380,0.159469114,0.010485,0.172055833,0.017813846,0.055449,0.131122022
,,,,,,,8381,0.164787955,0.008044,0.15949375,0.021196538,0.071889,0.133441877
,,,,,,,8382,0.164586386,0.008044,0.15949375,0.021196538,0.071889,0.135470758
,,,,,,,8383,0.164384818,0.006349,0.141399167,0.024966154,0.086615,0.13372852
,,,,,,,8384,0.162294591,0.006349,0.141399167,0.024966154,0.086615,0.131696029
,,,,,,,8385,0.160204364,0.006093,0.122697917,0.029097308,0.10623,0.133145126
,,,,,,,8386,0.160090159,0.006093,0.122697917,0.029097308,0.10623,0.134594224
,,,,,,,8387,0.159975955,0.008068,0.1045325,0.036416923,0.125722,0.129661372
,,,,,,,8388,0.160255455,0.008068,0.1045325,0.036416923,0.125722,0.12472852
,,,,,,,8389,0.160534955,0.009202,0.088315833,0.041616846,0.144088,0.118055596
,,,,,,,8390,0.156340114,0.009202,0.088315833,0.041616846,0.144088,0.111093141
,,,,,,,8391,0.152145273,0.011138,0.0685275,0.037976923,0.135944,0.104129964
,,,,,,,8392,0.144004,0.011138,0.0685275,0.037976923,0.135944,0.096877978
,,,,,,,8393,0.135862727,0.013505,0.051624167,0.030985,0.110355,0.093976173
,,,,,,,8394,0.1324905,0.013505,0.051624167,0.030985,0.110355,0.090784116
,,,,,,,8395,0.129118273,0.019428,0.03489675,0.022363077,0.083487,0.089332852
,,,,,,,8396,0.123493409,0.019428,0.03489675,0.022363077,0.083487,0.08788231
,,,,,,,8397,0.117868545,0.025656,0.02247775,0.017238769,0.061694,0.086720578
,,,,,,,8398,0.111870091,0.025656,0.02247775,0.017238769,0.061694,0.085269314
,,,,,,,8399,0.105871636,0.031755,0.01267175,0.01526,0.044351,0.086428881
,,,,,,,8400,0.098672545,0.031755,0.01267175,0.01526,0.044351,0.087297473
,,,,,,,8401,0.091473455,0.0398025,0.00782025,0.018207385,0.0371968,0.085556679
,,,,,,,8402,0.085512614,0.0398025,0.00782025,0.018207385,0.0371968,0.083525632
,,,,,,,8403,0.079551773,0.041715,0.005137833,0.019305538,0.0322574,0.081494585
,,,,,,,8404,0.074135955,0.041715,0.005137833,0.019305538,0.0322574,0.079463538
,,,,,,,8405,0.068720136,0.0365825,0.004618,0.017309269,0.0249068,0.076272202
,,,,,,,8406,0.064418864,0.0365825,0.004618,0.017309269,0.0249068,0.072791336
,,,,,,,8407,0.060117591,0.030427,0.005196,0.014523385,0.0188874,0.070180505
,,,,,,,8408,0.057112591,0.030427,0.005196,0.014523385,0.0188874,0.067569675
,,,,,,,8409,0.054107591,0.026352,0.006632,0.012141769,0.0155128,0.062929242
,,,,,,,8410,0.05083125,0.026352,0.006632,0.012141769,0.0155128,0.057998556
,,,,,,,8411,0.047554909,0.0233295,0.008384667,0.010893269,0.0132032,0.054807942
,,,,,,,8412,0.043075355,0.0233295,0.008384667,0.010893269,0.0132032,0.051617329
,,,,,,,8413,0.0385958,0.0224045,0.010353,0.010756308,0.0124472,0.052486643
,,,,,,,8414,0.037534395,0.0224045,0.010353,0.010756308,0.0124472,0.053355957
,,,,,,,8415,0.036472991,0.0201095,0.009794667,0.010765538,0.0113408,0.057415162
,,,,,,,8416,0.032628559,0.0201095,0.009794667,0.010765538,0.0113408,0.061474368
,,,,,,,8417,0.028784127,0.0144035,0.006868,0.009405846,0.0079264,0.06379278
,,,,,,,8418,0.025085686,0.0144035,0.006868,0.009405846,0.0079264,0.065822383
,,,,,,,8419,0.021387245,0.010115,0.004906,0.007515385,0.0052048,0.070750903
,,,,,,,8420,0.018122959,0.010115,0.004906,0.007515385,0.0052048,0.07538917
,,,,,,,8421,0.014858673,0.00762,0.003824,0.008120308,0.002936,0.08031769
,,,,,,,8422,0.012191423,0.00762,0.003824,0.008120308,0.002936,0.084955957
,,,,,,,8423,0.009524173,0.007908,0.003936,0.009764,0.0017072,0.088724188
,,,,,,,8424,0.007628041,0.007908,0.003936,0.009764,0.0017072,0.092202166
,,,,,,,8425,0.005731909,0.01039,0.00538,0.015318615,0.0029928,0.095101083
,,,,,,,8426,0.004888273,0.01039,0.00538,0.015318615,0.0029928,0.097999278
,,,,,,,8427,0.004044636,0.013433,0.006980667,0.022803077,0.0071784,0.10031769
,,,,,,,8428,0.003397523,0.013433,0.006980667,0.022803077,0.0071784,0.102345848
,,,,,,,8429,0.002750409,0.017756,0.00838,0.027553962,0.0126308,0.104953791
,,,,,,,8430,0.002256636,0.017756,0.00838,0.027553962,0.0126308,0.107272202
,,,,,,,8431,0.001762864,0.020813,0.010615667,0.031618885,0.0186056,0.107270758
,,,,,,,8432,0.001621727,0.020813,0.010615667,0.031618885,0.0186056,0.107269314
,,,,,,,8433,0.001480591,0.02389,0.013268667,0.036812423,0.029336,0.106978339
,,,,,,,8434,0.001344682,0.02389,0.013268667,0.036812423,0.029336,0.106687365
,,,,,,,8435,0.001208773,0.0284825,0.013884667,0.043169885,0.0431648,0.106976173
,,,,,,,8436,0.00098625,0.0284825,0.013884667,0.043169885,0.0431648,0.10726426
,,,,,,,8437,0.000763727,0.0348175,0.014539667,0.0515155,0.0595416,0.107553069
,,,,,,,8438,0.000764523,0.0348175,0.014539667,0.0515155,0.0595416,0.107551625
,,,,,,,8439,0.000765318,0.0359025,0.011768417,0.055501538,0.0688536,0.11073935
,,,,,,,8440,0.001381841,0.0359025,0.011768417,0.055501538,0.0688536,0.113636823
,,,,,,,8441,0.001998364,0.0320175,0.006065333,0.055356308,0.0715864,0.121172563
,,,,,,,8442,0.003087023,0.0320175,0.006065333,0.055356308,0.0715864,0.128418773
,,,,,,,8443,0.004175682,0.027625,0.00287125,0.053679923,0.073256,0.13740361
,,,,,,,8444,0.005517773,0.027625,0.00287125,0.053679923,0.073256,0.146098195
,,,,,,,8445,0.006859864,0.02308,0.00332,0.050897077,0.074292,0.15305343
,,,,,,,8446,0.008951841,0.02308,0.00332,0.050897077,0.074292,0.159718412
,,,,,,,8447,0.011043818,0.01879,0.007246,0.048475231,0.075716,0.165514079
,,,,,,,8448,0.014468423,0.01879,0.007246,0.048475231,0.075716,0.171019495
,,,,,,,8449,0.017893027,0.014425,0.0175045,0.046628538,0.0778648,0.172756679
,,,,,,,8450,0.021246955,0.014425,0.0175045,0.046628538,0.0778648,0.17420361
,,,,,,,8451,0.024600882,0.01159,0.02678025,0.043150385,0.0781096,0.178259928
,,,,,,,8452,0.026871068,0.01159,0.02678025,0.043150385,0.0781096,0.182315523
,,,,,,,8453,0.029141255,0.010495,0.027595667,0.038163077,0.0769144,0.185501805
,,,,,,,8454,0.031421645,0.010495,0.027595667,0.038163077,0.0769144,0.188397834
,,,,,,,8455,0.033702036,0.010105,0.025955,0.034036385,0.0753896,0.19419278
,,,,,,,8456,0.036946341,0.010105,0.025955,0.034036385,0.0753896,0.199697473
,,,,,,,8457,0.040190645,0.00997,0.023683667,0.031679308,0.073632,0.206940794
,,,,,,,8458,0.043601982,0.00997,0.023683667,0.031679308,0.073632,0.214184116
,,,,,,,8459,0.047013318,0.010078,0.021676667,0.029616231,0.07198,0.218529242
,,,,,,,8460,0.04649995,0.010078,0.021676667,0.029616231,0.07198,0.222873646
,,,,,,,8461,0.045986582,0.010988,0.019629417,0.026265692,0.0706016,0.220842599
,,,,,,,8462,0.0474082,0.010988,0.019629417,0.026265692,0.0706016,0.2185213
,,,,,,,8463,0.048829818,0.01343,0.01187,0.026966885,0.0734064,0.226633213
,,,,,,,8464,0.055059986,0.01343,0.01187,0.026966885,0.0734064,0.234455596
,,,,,,,8465,0.061290155,0.019095,0.00703175,0.032376154,0.081716,0.240249097
,,,,,,,8466,0.067195614,0.019095,0.00703175,0.032376154,0.081716,0.245752347
,,,,,,,8467,0.073101073,0.025568,0.003444083,0.038615808,0.093736,0.249516968
,,,,,,,8468,0.081709718,0.025568,0.003444083,0.038615808,0.093736,0.253281588
,,,,,,,8469,0.090318364,0.033654,0.00192675,0.049630846,0.1081512,0.25298917
,,,,,,,8470,0.099579227,0.033654,0.00192675,0.049630846,0.1081512,0.252406498
,,,,,,,8471,0.108840091,0.042761,0.00502275,0.061948077,0.1253448,0.253272924
,,,,,,,8472,0.118581523,0.042761,0.00502275,0.061948077,0.1253448,0.253849097
,,,,,,,8473,0.128322955,0.0542535,0.01206025,0.075727692,0.143008,0.251818051
,,,,,,,8474,0.135200068,0.0542535,0.01206025,0.075727692,0.143008,0.249496751
,,,,,,,8475,0.142077182,0.071959,0.022399583,0.091420385,0.1588408,0.245147292
,,,,,,,8476,0.144425182,0.071959,0.022399583,0.091420385,0.1588408,0.240797834
,,,,,,,8477,0.146773182,0.0880595,0.026959,0.103863462,0.1713072,0.233550903
,,,,,,,8478,0.14626875,0.0880595,0.026959,0.103863462,0.1713072,0.226303971
,,,,,,,8479,0.145764318,0.10529375,0.029818333,0.115528462,0.1813888,0.221955235
,,,,,,,8480,0.146720477,0.10529375,0.029818333,0.115528462,0.1813888,0.217316245
,,,,,,,8481,0.147676636,0.12224625,0.033474167,0.127667692,0.188728,0.216444765
,,,,,,,8482,0.147769636,0.12224625,0.033474167,0.127667692,0.188728,0.215283032
,,,,,,,8483,0.147862636,0.1432325,0.036320833,0.142776538,0.1954224,0.212093141
,,,,,,,8484,0.146656364,0.1432325,0.036320833,0.142776538,0.1954224,0.208903971
,,,,,,,8485,0.145450091,0.1660025,0.039915,0.156072308,0.201896,0.200209386
,,,,,,,8486,0.141182818,0.1660025,0.039915,0.156072308,0.201896,0.191514801
,,,,,,,8487,0.136915545,0.17813625,0.036988667,0.153895385,0.191432,0.179054152
,,,,,,,8488,0.140344909,0.17813625,0.036988667,0.153895385,0.191432,0.166593502
,,,,,,,8489,0.143774273,0.18100125,0.028323333,0.137465769,0.16374,0.160218051
,,,,,,,8490,0.147566864,0.18100125,0.028323333,0.137465769,0.16374,0.153841877
,,,,,,,8491,0.151359455,0.1841475,0.019484,0.128121923,0.143096,0.151522744
,,,,,,,8492,0.151771955,0.1841475,0.019484,0.128121923,0.143096,0.149202888
,,,,,,,8493,0.152184455,0.189775,0.014145333,0.119444615,0.126456,0.147753069
,,,,,,,8494,0.152666318,0.189775,0.014145333,0.119444615,0.126456,0.146012996
,,,,,,,8495,0.153148182,0.19720875,0.0101525,0.111345,0.11772,0.150356679
,,,,,,,8496,0.154103273,0.19720875,0.0101525,0.111345,0.11772,0.154700361
,,,,,,,8497,0.155058364,0.20713,0.007328583,0.106283462,0.1179192,0.156147292
,,,,,,,8498,0.1536105,0.20713,0.007328583,0.106283462,0.1179192,0.157593502
,,,,,,,8499,0.152162636,0.20505,0.007747583,0.094926154,0.1094688,0.160199278
,,,,,,,8500,0.148803886,0.20505,0.007747583,0.094926154,0.1094688,0.162804332
,,,,,,,8501,0.145445136,0.18745625,0.011452,0.078090769,0.089924,0.16106426
,,,,,,,8502,0.142978136,0.18745625,0.011452,0.078090769,0.089924,0.159324188
,,,,,,,8503,0.140511136,0.1660075,0.016409833,0.063208462,0.0696336,0.159901805
,,,,,,,8504,0.138907591,0.1660075,0.016409833,0.063208462,0.0696336,0.160479422
,,,,,,,8505,0.137304045,0.14827875,0.026987917,0.05219,0.0575968,0.160477978
,,,,,,,8506,0.133594523,0.14827875,0.026987917,0.05219,0.0575968,0.160475812
,,,,,,,8507,0.129885,0.13167375,0.038615833,0.041916692,0.0464392,0.163659928
,,,,,,,8508,0.122408136,0.13167375,0.038615833,0.041916692,0.0464392,0.166555235
